5.3.3.1	RXN66-362,RXN66-351,RXN66-354,RXN-12694,STEROID-DELTA-ISOMERASE-RXN,RXN-709,RXN-12790
1.2.1.13	1.2.1.13-RXN
6.3.4.5	ARGSUCCINSYN-RXN,RXN-10
5.3.3.8	RXN-14716,RXN-18751,ENOYL-COA-DELTA-ISOM-RXN,RXN-7931,RXN-18752,RXN-14800,RXN-14777,RXN-7836,RXN-12519,RXN-14804,RXN0-5391
7.3.2.4	3.6.3.26-RXN
1.1.1.392	RXN-17412,RXN-17413,RXN-17386,RXN-12689
1.3.1.38	RXN66-482,TRANSENOYLCOARED-RXN
1.14.11.2	1.14.11.2-RXN
1.7.1.14	RXN-14138,RXN-14137,RXN-12112
3.1.1.26	GALACTOLIPASE-RXN,RXN-14912
5.4.4.7	RXN-14951,RXN-21585,RXN-14953,RXN-14947,RXN-14952,RXN-14948
1.2.1.94	RXN-11619
5.1.3.15	GLUCOSE-6-PHOSPHATE-1-EPIMERASE-RXN
1.8.4.9	RXN-12721,1.8.4.9-RXN
3.1.3.7	325-BISPHOSPHATE-NUCLEOTIDASE-RXN
3.5.1.3	RXN-6562,RXN-21417,OMEGA-AMIDASE-RXN
2.2.1.6	ACETOOHBUTSYN-RXN,ACETOLACTSYN-RXN
3.4.21.76	3.4.21.76-RXN
3.5.1.6	BETA-UREIDOPROPIONASE-RXN,RXN-11210
7.1.1.8	RXN-18604,1.10.2.2-RXN,RXN-15829,RXN-18584,RXN-14107,RXN-15816
4.1.1.75	4.1.1.75-RXN
4.1.1.71	RXN-7774
3.6.1.58	RXN-20669,RXN-14002,RXN-12816
1.2.1.25	2KETO-4METHYL-PENTANOATE-DEHYDROG-RXN,1.2.1.25-RXN,RXN-7790,2KETO-3METHYLVALERATE-RXN
3.8.1.3	DHLBXANAU-RXN,RXN-11761,HALOACETATE-DEHALOGENASE-RXN
2.4.1.133	2.4.1.133-RXN
2.4.2.1	PNP-RXN,DEOXYADENPHOSPHOR-RXN,ADENPHOSPHOR-RXN,DEOXYGUANPHOSPHOR-RXN,RXN-7001,INOPHOSPHOR-RXN,RXN-14029,RXN-11715,RXN-11743,DEOXYINOPHOSPHOR-RXN,XANTHOSINEPHOSPHORY-RXN
1.3.8.9	RXN-13451,RXN-16540,RXN-16557
4.2.1.59	RXN-21651,RXN-21687,4.2.1.61-RXN,RXN-10660,RXN-16631,RXN-21666,RXN-13009,RXN-21656,3-HYDROXYDECANOYL-ACP-DEHYDR-RXN,4.2.1.59-RXN,RXN1G-320,RXN-21636,RXN-21661,RXN-9634,RXN-21615,RXN-9557,RXN-21698,RXN-21619,RXN0-2144,RXN-9520,RXN-21677,RXN-9537,RXN-21632,RXN-21671,RXN-21692,RXN-9655,RXN-21703,RXN-21623,RXN-11481,RXN-16623,RXN-21627,RXN-21646,RXN-16627,RXN-16619,RXN-10656,RXN-9533,RXN-11477,4.2.1.58-RXN,RXN-21682
5.4.99.55	RXN-12847
1.2.7.5	1.2.7.5-RXN,RXN-21604,RXN-21607,RXN-21606,RXN-21603,RXN-21602,RXN-21605
2.8.5.2	RXN-11951,RXN-18796
2.4.1.149	2.4.1.163-RXN,RXN-18307,2.4.1.149-RXN
3.4.16.4	RXN-11351,RXN-19256,3.4.16.4-RXN,RXN-16659,RXN-19253,RXN-19249,RXN-11065,RXN-11302,RXN-16649
1.5.1.28	1.5.1.28-RXN
4.2.1.94	SCYTALONE-DEHYDRATASE-RXN
2.1.1.180	RXN-11595
1.1.99.14	GLYCOLATEDEHYDRO-RXN,RXN0-7229
1.14.11.54	RXN-21233,RXN-21235,RXN-17810
4.2.3.114	RXN-8547
4.2.3.18	4.2.3.18-RXN
3.5.1.105	RXN-11313,RXN0-7001
1.3.1.93	RXN-13306,RXN-16131,RXN-14495,RXN-20378,RXN-20347,RXN-14486,RXN-13307,RXN-20351,RXN-7711,RXN-17111,RXN-20339,RXN-20335,RXN-12971,RXN-16114,RXN-13308,RXN-20343,RXN-13309,RXN-16156,RXN-16022,RXN-12997,RXN-20382,RXN-16097,RXN-13445
2.7.1.209	RXN-17765
2.6.1.36	L-LYSINE-AMINOTRANSFERASE-RXN
3.1.3.34	RXN-14524,RXN-14521,RXN-14525,RXN-14523,RXN-14522,DEOXYNUCLEOTIDE-3-PHOSPHATASE-RXN
3.1.4.37	RXN-12057,RXN-12059,RXN-12058,RXN-12060,3.1.4.37-RXN
4.2.1.11	2PGADEHYDRAT-RXN
2.4.1.229	2.4.1.229-RXN
1.2.1.48	LONG-CHAIN-ALDEHYDE-DEHYDROGENASE-RXN
4.99.1.6	RXN-19838
2.4.1.35	PHENOL-BETA-GLUCOSYLTRANSFERASE-RXN,RXN-12698,RXN-12696
2.7.4.16	THI-P-KIN-RXN
2.4.1.230	2.4.1.230-RXN,RXN-15358
3.4.23.35	3.4.23.35-RXN
1.3.1.32	MALEYLACETATE-REDUCTASE-RXN,RXN-9885,CHLOROMALERED-RXN,RXN-9891
1.2.1.8	BADH-RXN,RXN-9758,RXN-6382
1.18.6.1	RXN-20190,NITROGENASE-RXN
6.2.1.3	RXN-21450,RXN-9673,RXN-9644,RXN0-7239,RXN66-483,RXN0-7238,RXN-19960,RXN-16389,RXN-9623,RXN-13290,LINOLENOYL-RXN,RXN0-7248,RXN-19751,RXN-21446,RXN-16401,RXN-16418,RXN-7904,RXN-12978,TRANS-RXN0-623,R223-RXN,RXN66-480,RXN-21443,RXN-20651,RXN-16380,RXN-21448,RXN-21445,RXN-16402,RXN66-477,RXN66-469,RXN-21449,RXN66-484,RXN-21447,RXN-16393,RXN-13614,RXN-12184
3.5.3.22	3.5.3.22-RXN
3.5.1.4	GUANIDINOBUTANAMIDE-NH3-RXN,RXN-17608,AMIDASE-RXN,RXN-14728,RXN-14727,R311-RXN,PYRAZIN-RXN,RXNN-404
1.23.1.2	RXN-8679
6.2.1.17	PROPIONATE--COA-LIGASE-RXN,RXN-21753
2.1.4.2	2.1.4.2-RXN
2.3.1.86	RXN-21719,RXN-21725,RXN3O-5304,RXN-20770,RXN-21722,RXN-10062,RXN1G-536,RXN-21726,RXN-21724,RXN-10059,RXN3O-1803,RXN-10060,RXN-21720,RXN-21721,RXN1G-517,FATTY-ACYL-COA-SYNTHASE-RXN,RXN-20769,RXN-21723,RXN1G-508,RXN3O-5293,RXN1G-526,RXN-10061,RXN1G-499
1.14.14.81	RXN-13717,RXN-7782,RXN-13192
2.7.1.26	RIBOFLAVINKIN-RXN,RXN-18510
1.14.18.2	1.14.18.2-RXN
3.1.3.105	RXN-18659
4.2.2.2	4.2.2.2-RXN
2.7.1.100	5-METHYLTHIORIBOSE-KINASE-RXN,RXN-21317
5.4.99.38	RXN-12330
2.3.2.2	RXN66-336,RXN-9157,RXN-6601,GAMMA-GLUTAMYLTRANSFERASE-RXN,RXN-18092
2.3.1.15	RXN-15045,RXN-16024,RXN-17018,RXN-17016,RXN-13805,RXN-1381,RXN-17017,RXN-16117,RXN-20564,RXN-10462,RXN-20513
1.3.1.56	RXN-17342,1.3.1.56-RXN,RXN-17340
1.14.14.90	RXN-11846,RXN-11641,RXN-7141,RXN-4501
1.1.99.28	1.1.99.28-RXN
1.1.1.82	MALATE-DEHYDROGENASE-NADP+-RXN
4.2.2.15	4.2.2.15-RXN
3.7.1.14	RXN-12070,MHPCHYDROL-RXN
1.21.3.6	RXN-8454,RXN-8456,RXN-8008,RXN-6242,RXN-3102
5.3.3.12	DOPACHROME-DELTA-ISOMERASE-RXN
2.4.1.18	GLYCOGEN-BRANCH-RXN,RXN-7710,RXN-14372,RXN-18777,RXN-7669,RXN-14371
2.5.1.7	UDPNACETYLGLUCOSAMENOLPYRTRANS-RXN
2.4.1.271	RXN-8475,RXN-8473,RXN-8471
4.4.1.14	4.4.1.14-RXN
1.1.1.141	RXN-21137,1.1.1.141-RXN,RXN-21138
2.7.8.26	RXN-19307,RXN-19302,RXN-19296,RXN-19304,RXN-19303,COBALAMINSYN-RXN,RXN-19318,COBALAMIN5PSYN-RXN,RXN-19305,RXN-19308,RXN-19297
1.1.1.262	RXN-13179
2.1.3.7	2.1.3.7-RXN,RXN-8810
5.5.1.4	MYO-INOSITOL-1-PHOSPHATE-SYNTHASE-RXN,RXN66-579
2.3.1.92	2.3.1.92-RXN
1.14.19.4	RXN-16101,RXN-16099
1.2.3.8	PYRIDOXAL-OXIDASE-RXN
6.3.5.1	NAD-SYNTH-GLN-RXN
2.4.99.15	RXN-11327,RXN-11326
1.3.1.10	RXN-21705,RXN-21648,RXN-21689,RXN-21640,RXN-21673,RXN-21668,RXN-21663,RXN-21679,RXN-21642,RXN-21684,RXN-21700,RXN-21641,RXN-21694,RXN-21653,RXN-21643,RXN-21644,RXN-21658,RXN-21639
1.13.11.3	RXN-9731,PROTOCATECHUATE-34-DIOXYGENASE-RXN
1.14.14.126	RXN-13509,RXN-13508,RXN-13507
5.3.3.7	ACONITATE-DELTA-ISOMERASE-RXN
1.17.4.4	RXN-19672,1.1.4.1-RXN
1.14.99.60	RXN-9228,RXN-18458,RXN3O-75,RXN-9243,OCTAPRENYL-METHYL-METHOXY-BENZOQ-OH-RXN,RXN-9236
1.14.19.25	RXN-8323,RXN-8331,RXN-16046,RXN-8325,RXN-8326,RXN-8361,RXN-8329,RXN-16040,RXN-8321,RXN-12755,RXN-16149,RXN-14491
3.5.1.97	RXN-10045,RXN-10044,RXN-10043,RXN-10046,RXN-10041,RXN-10042,3.5.1.97-RXN
1.12.5.1	1.12.5.1-RXN,RXN0-5256
1.8.1.8	1.6.4.4-RXN
2.1.1.167	RXN-11581
2.4.2.38	RXN-19007,RXN-19005,2.4.2.38-RXN
2.7.1.208	RXN-15092,RXN-15167,RXN-15166
2.7.4.31	RXN-15944
3.2.1.182	RXN-13137,RXN-7082
4.2.3.58	RXN-8540
3.2.1.183	RXN-9987
1.14.13.196	RXN-13783
3.2.2.17	RXN-19028,3.2.2.17-RXN,RXN-19027
1.2.5.1	RXN-11496,RXN-11496-YEAST
5.3.1.5	XYLISOM-RXN,GLUCISOM-RXN
2.4.1.65	RXN-18247,2.4.1.65-RXN,RXN-18246,RXN-19011,RXN-18252,RXN-18257
2.8.2.15	RXN-20216,RXN-20214,RXN66-602,RXN-20217,STEROID-SULFOTRANSFERASE-RXN,RXN-20215
2.4.1.170	RXN-3584,RXN-4761,RXN-4319,RXN-4702,RXN-3581,ISOFLAVONE-7-O-GLUCOSYLTRANSFERASE-RXN,RXN-4201
3.2.1.132	3.2.1.132-RXN
4.1.99.3	RXN-19247,DEOXYRIBODIPYRIMIDINE-PHOTOLYASE-RXN,RXN-19246,RXN-19026,RXN-19242,RXN-19245,RXN-19248,RXN-20897,RXN-19243,RXN-19244,RXN-19025
2.8.3.8	RXN-15727,R8-RXN,ACECOATRANS-RXN
2.1.1.247	RXN-8103,RXN-8101,RXN-8099
1.14.19.67	1.1.3.35-RXN
3.5.3.24	RXN-12515
2.4.99.13	RXN-20791,KDOTRANS2-RXN
1.21.99.4	RXN-12037,THYROXINE-DEIODINASE-RXN,RXN-10604
2.1.1.163	RXN-9191,RXN-9220,RXN-11046,RXN-9361,ADOMET-DMK-METHYLTRANSFER-RXN,RXN-19667,RXN-9363,RXN-9366,RXN-9362,RXN-9205,RXN-14177
2.4.1.267	RXN-5470
2.3.1.257	RXN-17866,RXN-17865
